-3709.1259772399853,-268.43491212786478,ACCESS1-0_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,ACCESS1
-3688.7362271892944,-286.13355553900624,ACCESS1-0_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,ACCESS1
-4013.9226619702713,-15.474629612958902,ACCESS1-3_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,ACCESS1
-4001.544678888813,-26.569941714403775,ACCESS1-3_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,ACCESS1
-4052.2523998493189,20.36906171492646,ACCESS1-3_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,ACCESS1
58.723810468922352,373.55387157881665,bcc-csm1-1-m_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,bcc
58.728152172512829,373.68335434917122,bcc-csm1-1-m_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,bcc
58.719929203811176,373.43803149739057,bcc-csm1-1-m_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,bcc
58.566090260481495,368.97606373861458,bcc-csm1-1_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,bcc
58.584646978292056,369.52307963278082,bcc-csm1-1_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,bcc
58.54910321889038,368.47528368298538,bcc-csm1-1_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,bcc
58.628984291419847,370.84146671151132,BNU-ESM_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif,BNU
58.879717315005941,378.20420767983273,CanCM4_0.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif,CanCM4
58.872746654988731,377.99604492145812,CanCM4_1.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif,CanCM4
58.873266691461779,378.01156073603346,CanCM4_12.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif,CanCM4
58.839158297953361,376.99324517560348,CanCM4_2.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif,CanCM4
