x,y,label
-0.051014524763613227,0.074476168541427579,GISS
-0.038390135243065823,0.051011660388415606,GISS
-0.04348755046625509,0.052762935500001551,GISS
-0.041492144678272683,0.052263504021485559,GISS
-0.043359588846260788,0.058528142671128339,GISS
-0.04804439745781363,0.069709445295745534,GISS
-0.049255341963445061,0.062085688650461213,GISS
-0.04711011919492359,0.065592342091554387,GISS
-0.049372160529055825,0.059494632131812282,GISS
-0.044219747168180293,0.064928637442802889,GISS
-0.045875886174852672,0.061974632789120791,GISS
-0.050860090493807852,0.066383016089162708,GISS
-0.044938906960809176,0.050644385732449809,GISS
-0.038694810061820017,0.049332561884407621,GISS
-0.041914904889997495,0.049139336050461106,GISS
-0.043848436834850173,0.050608071435130714,GISS
-0.042021051525882341,0.060076673079240341,GISS
