  988.09  988.18  988.26  988.35  988.46  988.60  988.73  988.80  988.82  988.83  988.89  989.11  989.54  990.24  991.13  992.14  993.19  994.21  995.21  996.23  997.34  998.52  999.64 1000.48 1000.80 1000.29  999.05  997.29  995.32  993.61  992.51  992.21  992.74  994.09  995.90  997.92  999.93 1001.67 1003.04 1003.98 1004.48 1004.52 1004.25 1003.78 1003.21 1002.62 1002.04 1001.52 1001.09 1000.90 1001.04 1001.55 1002.36 1003.25 1003.90 1004.06 1003.62 1002.53 1001.09  999.50  997.89  996.32  994.75  993.14  991.55  990.10  988.92  988.06  987.49  987.12  986.79  986.44  986.11  985.89  985.83  985.92  986.07  986.20  986.26  986.29  986.34  986.48  986.67  986.86  986.98  987.02  987.03  987.08  987.19  987.38  987.56  987.70  987.75  987.71  987.63  987.54  987.48  987.46  987.46  987.48  987.51  987.55  987.62  987.70  987.81  987.93  988.04  988.12  988.19  988.22  988.24  988.31  988.47  988.82  989.37  990.10  990.92  991.68  992.24  992.55  992.59  992.43  992.20  991.95  991.69  991.40  991.06  990.68  990.28  989.88  989.46  989.01  988.56  988.16  987.88  987.72  987.66  987.65  987.62  987.60  987.60  987.68  987.81  987.96
  986.20  986.01  985.86  985.78  985.78  985.82  985.85  985.84  985.80  985.76  985.77  985.85  986.06  986.43  986.96  987.61  988.35  989.11  989.87  990.65  991.50  992.51  993.61  994.65  995.42  995.54  995.01  993.88  992.40  990.94  989.81  989.22  989.21  989.76  990.64  991.69  992.79  993.84  994.76  995.49  995.93  995.96  995.67  995.13  994.48  993.88  993.41  993.09  992.91  992.94  993.21  993.79  994.61  995.50  996.15  996.32  995.90  994.88  993.58  992.24  991.05  990.11  989.35  988.68  988.07  987.55  987.18  986.99  986.97  986.99  986.93  986.77  986.58  986.50  986.60  986.84  987.12  987.31  987.38  987.40  987.47  987.67  987.94  988.18  988.33  988.38  988.41  988.49  988.62  988.75  988.82  988.80  988.70  988.58  988.49  988.46  988.48  988.51  988.53  988.51  988.46  988.39  988.33  988.28  988.26  988.27  988.29  988.33  988.38  988.46  988.54  988.64  988.77  989.02  989.43  990.00  990.69  991.37  991.90  992.20  992.26  992.15  992.00  991.84  991.65  991.34  990.93  990.48  990.08  989.81  989.59  989.33  988.99  988.62  988.31  988.10  987.96  987.79  987.52  987.20  986.90  986.68  986.52  986.38
  985.97  985.66  985.44  985.33  985.27  985.19  985.06  984.91  984.79  984.75  984.79  984.88  984.99  985.11  985.29  985.58  986.01  986.57  987.14  987.66  988.10  988.55  989.06  989.64  990.19  990.48  990.41  989.94  989.16  988.26  987.47  986.91  986.63  986.62  986.77  987.05  987.42  987.90  988.43  988.95  989.36  989.47  989.28  988.85  988.32  987.90  987.66  987.60  987.65  987.76  987.96  988.30  988.79  989.35  989.83  990.11  990.14  989.89  989.51  989.06  988.65  988.35  988.17  988.08  988.00  987.91  987.83  987.81  987.89  988.03  988.15  988.18  988.18  988.23  988.41  988.68  988.96  989.12  989.18  989.22  989.32  989.54  989.80  990.01  990.11  990.13  990.19  990.30  990.43  990.49  990.45  990.34  990.22  990.15  990.11  990.09  990.04  989.96  989.86  989.75  989.65  989.56  989.50  989.45  989.41  989.37  989.32  989.28  989.27  989.29  989.33  989.39  989.46  989.58  989.79  990.12  990.58  991.09  991.54  991.83  991.93  991.88  991.82  991.81  991.79  991.63  991.30  990.88  990.51  990.32  990.22  990.05  989.71  989.25  988.85  988.59  988.40  988.14  987.76  987.33  986.97  986.74  986.54  986.29
  986.43  986.09  985.89  985.80  985.71  985.53  985.32  985.12  984.99  984.96  985.00  985.09  985.17  985.20  985.20  985.25  985.40  985.71  986.08  986.41  986.62  986.72  986.80  986.92  987.10  987.25  987.29  987.16  986.89  986.53  986.19  985.91  985.71  985.58  985.49  985.48  985.55  985.72  985.97  986.24  986.46  986.52  986.40  986.15  985.88  985.74  985.77  985.94  986.14  986.31  986.49  986.73  987.04  987.37  987.67  987.95  988.25  988.59  988.91  989.11  989.16  989.13  989.16  989.29  989.48  989.61  989.66  989.68  989.74  989.90  990.09  990.24  990.35  990.44  990.58  990.77  990.99  991.17  991.30  991.42  991.59  991.82  992.04  992.19  992.24  992.25  992.32  992.43  992.52  992.50  992.39  992.28  992.24  992.24  992.22  992.11  991.94  991.74  991.57  991.46  991.38  991.32  991.25  991.17  991.08  990.99  990.89  990.79  990.71  990.67  990.66  990.68  990.71  990.76  990.86  991.01  991.23  991.55  991.90  992.22  992.41  992.43  992.39  992.38  992.43  992.43  992.26  991.91  991.55  991.34  991.24  991.07  990.69  990.16  989.73  989.47  989.28  988.97  988.50  988.02  987.68  987.47  987.23  986.87
  987.54  987.27  987.15  987.03  986.83  986.58  986.41  986.33  986.30  986.26  986.21  986.19  986.23  986.30  986.36  986.39  986.42  986.48  986.58  986.69  986.77  986.79  986.78  986.77  986.76  986.75  986.70  986.60  986.46  986.32  986.19  986.10  986.00  985.88  985.74  985.64  985.61  985.67  985.77  985.86  985.91  985.92  985.88  985.81  985.77  985.85  986.06  986.35  986.64  986.89  987.18  987.56  988.00  988.39  988.69  988.92  989.21  989.64  990.13  990.53  990.78  990.90  991.06  991.32  991.64  991.90  992.05  992.14  992.25  992.41  992.59  992.76  992.91  993.05  993.19  993.34  993.50  993.69  993.88  994.04  994.19  994.35  994.51  994.63  994.69  994.73  994.80  994.90  994.93  994.85  994.71  994.61  994.57  994.53  994.41  994.22  994.01  993.85  993.74  993.65  993.54  993.41  993.25  993.09  992.95  992.84  992.74  992.64  992.56  992.51  992.49  992.49  992.50  992.55  992.64  992.76  992.88  993.02  993.22  993.50  993.78  993.90  993.86  993.75  993.69  993.71  993.63  993.36  992.97  992.69  992.53  992.35  991.97  991.45  991.03  990.79  990.60  990.22  989.69  989.21  988.91  988.73  988.43  987.99
  989.22  989.09  989.02  988.84  988.53  988.29  988.23  988.29  988.34  988.27  988.16  988.08  988.08  988.17  988.28  988.36  988.40  988.39  988.37  988.36  988.36  988.38  988.37  988.32  988.23  988.12  987.98  987.83  987.67  987.51  987.39  987.29  987.20  987.07  986.91  986.75  986.64  986.62  986.64  986.67  986.70  986.77  986.88  987.01  987.14  987.33  987.59  987.91  988.24  988.55  988.91  989.36  989.88  990.39  990.82  991.18  991.55  991.97  992.43  992.86  993.24  993.56  993.88  994.20  994.50  994.71  994.87  995.01  995.18  995.36  995.50  995.62  995.77  995.97  996.16  996.28  996.38  996.53  996.71  996.85  996.92  996.98  997.10  997.24  997.33  997.37  997.41  997.46  997.45  997.35  997.23  997.15  997.08  996.93  996.72  996.50  996.35  996.26  996.14  995.98  995.78  995.58  995.39  995.24  995.12  995.03  994.93  994.82  994.70  994.65  994.64  994.63  994.60  994.63  994.78  995.03  995.27  995.41  995.48  995.59  995.79  995.94  995.93  995.75  995.55  995.46  995.39  995.16  994.75  994.36  994.12  993.92  993.58  993.07  992.64  992.37  992.14  991.72  991.19  990.77  990.55  990.36  990.01  989.57
  991.42  991.36  991.26  991.05  990.81  990.73  990.78  990.84  990.82  990.76  990.75  990.80  990.86  990.89  990.90  990.92  990.96  991.00  991.00  990.99  990.98  990.94  990.87  990.75  990.60  990.44  990.29  990.13  989.98  989.80  989.61  989.43  989.28  989.15  988.99  988.83  988.69  988.63  988.62  988.63  988.66  988.76  988.94  989.17  989.39  989.63  989.93  990.28  990.66  991.06  991.47  991.92  992.39  992.87  993.37  993.91  994.47  994.98  995.43  995.85  996.27  996.68  997.04  997.35  997.60  997.77  997.92  998.07  998.26  998.44  998.54  998.60  998.69  998.86  999.02  999.09  999.11  999.21  999.38  999.52  999.56  999.60  999.72  999.89  999.99  999.97  999.96  999.96  999.94  999.84  999.75  999.68  999.60  999.42  999.21  999.04  998.93  998.80  998.60  998.36  998.14  997.99  997.87  997.74  997.62  997.51  997.39  997.24  997.10  997.05  997.08  997.10  997.08  997.10  997.28  997.61  997.99  998.21  998.26  998.20  998.16  998.20  998.19  998.04  997.76  997.55  997.43  997.24  996.86  996.41  996.09  995.87  995.55  995.05  994.59  994.29  994.03  993.61  993.14  992.81  992.64  992.41  992.04  991.65
  994.10  994.03  993.87  993.69  993.61  993.71  993.79  993.78  993.71  993.72  993.86  994.03  994.14  994.14  994.14  994.17  994.24  994.29  994.31  994.29  994.24  994.15  994.01  993.86  993.71  993.54  993.36  993.17  992.99  992.81  992.61  992.38  992.17  991.99  991.83  991.65  991.50  991.43  991.42  991.45  991.49  991.57  991.71  991.92  992.16  992.44  992.77  993.16  993.57  994.02  994.50  995.00  995.47  995.91  996.39  996.96  997.57  998.14  998.62  999.05  999.47  999.85 1000.15 1000.41 1000.67 1000.90 1001.06 1001.17 1001.28 1001.43 1001.56 1001.63 1001.67 1001.76 1001.86 1001.91 1001.89 1001.93 1002.07 1002.19 1002.20 1002.19 1002.29 1002.43 1002.47 1002.43 1002.43 1002.46 1002.44 1002.33 1002.22 1002.15 1002.06 1001.89 1001.72 1001.58 1001.47 1001.30 1001.08 1000.88 1000.73 1000.63 1000.49 1000.32 1000.14 1000.02  999.91  999.82  999.75  999.73  999.75  999.77  999.82 1000.03 1000.38 1000.73 1000.96 1001.05 1001.05 1000.93 1000.72 1000.56 1000.50 1000.40 1000.14  999.83  999.63  999.48  999.19  998.75  998.40  998.14  997.83  997.36  996.92  996.61  996.32  995.92  995.51  995.23  995.05  994.80  994.47  994.21
  997.11  997.02  996.87  996.79  996.86  996.98  997.04  997.05  997.10  997.26  997.43  997.54  997.58  997.62  997.71  997.83  997.93  997.97  997.97  997.95  997.90  997.80  997.67  997.53  997.38  997.20  996.96  996.68  996.43  996.22  996.03  995.83  995.61  995.40  995.19  994.97  994.76  994.62  994.57  994.60  994.67  994.79  994.95  995.17  995.42  995.73  996.08  996.45  996.83  997.21  997.64  998.14  998.67  999.17  999.67 1000.19 1000.73 1001.24 1001.72 1002.18 1002.61 1002.94 1003.18 1003.39 1003.62 1003.86 1004.04 1004.12 1004.16 1004.26 1004.42 1004.53 1004.54 1004.52 1004.55 1004.58 1004.55 1004.52 1004.57 1004.63 1004.63 1004.60 1004.66 1004.74 1004.75 1004.71 1004.74 1004.79 1004.76 1004.65 1004.57 1004.52 1004.42 1004.27 1004.14 1004.04 1003.93 1003.78 1003.62 1003.49 1003.37 1003.21 1003.03 1002.87 1002.75 1002.66 1002.57 1002.52 1002.52 1002.55 1002.50 1002.43 1002.52 1003.04 1003.73 1004.14 1004.03 1003.69 1003.54 1003.49 1003.30 1003.01 1002.87 1002.81 1002.63 1002.29 1002.05 1001.89 1001.65 1001.24 1000.87 1000.58 1000.27  999.84  999.44  999.13  998.84  998.47  998.14  997.92  997.75  997.51  997.27  997.14
 1000.24 1000.15 1000.10 1000.16 1000.29 1000.38 1000.42 1000.53 1000.73 1000.96 1001.11 1001.17 1001.23 1001.35 1001.50 1001.60 1001.65 1001.68 1001.71 1001.72 1001.71 1001.63 1001.52 1001.36 1001.18 1000.98 1000.75 1000.49 1000.22  999.98  999.74  999.51  999.27  999.02  998.76  998.52  998.29  998.12  998.01  997.98  998.04  998.17  998.35  998.58  998.84  999.14  999.46  999.81 1000.18 1000.53 1000.89 1001.31 1001.79 1002.32 1002.85 1003.36 1003.87 1004.34 1004.78 1005.19 1005.55 1005.83 1006.06 1006.25 1006.40 1006.52 1006.66 1006.78 1006.86 1006.92 1007.02 1007.11 1007.08 1006.95 1006.87 1006.86 1006.82 1006.74 1006.72 1006.78 1006.80 1006.79 1006.83 1006.90 1006.91 1006.89 1006.91 1006.93 1006.85 1006.78 1006.78 1006.78 1006.70 1006.60 1006.52 1006.45 1006.36 1006.25 1006.14 1006.03 1005.91 1005.72 1005.55 1005.48 1005.47 1005.40 1005.27 1005.18 1005.20 1005.28 1005.27 1005.21 1005.34 1005.98 1006.75 1007.02 1006.51 1005.77 1005.51 1005.61 1005.60 1005.35 1005.19 1005.17 1005.06 1004.78 1004.54 1004.38 1004.14 1003.78 1003.44 1003.15 1002.83 1002.45 1002.10 1001.82 1001.53 1001.21 1000.96 1000.82 1000.69 1000.49 1000.34 1000.28
 1003.41 1003.36 1003.41 1003.55 1003.68 1003.76 1003.87 1004.04 1004.25 1004.41 1004.54 1004.68 1004.85 1005.03 1005.15 1005.23 1005.29 1005.38 1005.46 1005.49 1005.47 1005.41 1005.31 1005.14 1004.93 1004.71 1004.51 1004.31 1004.09 1003.83 1003.54 1003.25 1002.97 1002.68 1002.38 1002.09 1001.87 1001.73 1001.63 1001.60 1001.63 1001.72 1001.84 1002.02 1002.25 1002.50 1002.75 1003.04 1003.39 1003.78 1004.16 1004.53 1004.92 1005.36 1005.83 1006.32 1006.80 1007.27 1007.68 1008.02 1008.28 1008.47 1008.66 1008.83 1008.89 1008.87 1008.94 1009.11 1009.27 1009.31 1009.32 1009.36 1009.34 1009.19 1009.03 1008.95 1008.90 1008.80 1008.76 1008.81 1008.85 1008.82 1008.84 1008.91 1008.92 1008.92 1008.96 1008.97 1008.91 1008.90 1008.94 1008.92 1008.85 1008.81 1008.79 1008.74 1008.68 1008.61 1008.52 1008.42 1008.34 1008.23 1008.10 1008.04 1008.04 1007.98 1007.87 1007.80 1007.83 1007.89 1007.91 1007.99 1008.31 1008.93 1009.40 1009.17 1008.19 1007.26 1007.07 1007.36 1007.54 1007.45 1007.40 1007.42 1007.32 1007.10 1006.91 1006.76 1006.53 1006.24 1005.99 1005.75 1005.46 1005.13 1004.85 1004.60 1004.32 1004.06 1003.88 1003.77 1003.65 1003.53 1003.47 1003.46
