  997.06  997.20  997.35  997.49  997.63  997.78  997.92  998.06  998.20  998.33  998.46  998.59  998.71  998.83  998.94  999.05  999.16  999.26  999.35  999.43  999.52  999.59  999.66  999.72  999.78  999.83  999.87  999.90  999.93  999.95  999.96  999.96  999.96  999.94  999.91  999.87  999.83  999.76  999.69  999.60  999.50  999.38  999.25  999.10  998.94  998.76  998.56  998.34  998.11  997.86  997.60  997.33  997.05  996.77  996.48  996.19  995.91  995.62  995.35  995.09  994.84  994.60  994.38  994.17  993.98  993.81  993.65  993.51  993.38  993.27  993.18  993.10  993.03  992.97  992.93  992.90  992.88  992.86  992.86  992.86  992.88  992.90  992.92  992.95  992.99  993.03  993.08  993.12  993.18  993.23  993.29  993.35  993.41  993.48  993.55  993.62  993.70  993.78  993.86  993.94  994.03  994.12  994.20  994.29  994.38  994.47  994.56  994.64  994.72  994.80  994.87  994.93  994.99  995.05  995.10  995.15  995.19  995.23  995.26  995.30  995.33  995.37  995.40  995.43  995.46  995.50  995.53  995.57  995.61  995.65  995.70  995.75  995.81  995.87  995.94  996.02  996.11  996.20  996.31  996.42  996.54  996.66  996.79  996.93
  995.95  996.28  996.62  996.94  997.26  997.56  997.86  998.14  998.41  998.66  998.90  999.11  999.32  999.50  999.67  999.82  999.95 1000.07 1000.18 1000.28 1000.38 1000.47 1000.56 1000.64 1000.71 1000.77 1000.83 1000.88 1000.92 1000.95 1000.98 1001.01 1001.03 1001.05 1001.06 1001.06 1001.04 1001.00 1000.94 1000.85 1000.73 1000.57 1000.38 1000.13  999.84  999.49  999.08  998.62  998.11  997.54  996.93  996.29  995.64  994.99  994.35  993.74  993.18  992.66  992.22  991.83  991.51  991.24  991.03  990.87  990.75  990.67  990.61  990.58  990.56  990.56  990.58  990.60  990.63  990.67  990.72  990.78  990.84  990.90  990.97  991.04  991.12  991.19  991.27  991.34  991.41  991.48  991.55  991.61  991.67  991.73  991.78  991.83  991.88  991.93  991.97  992.01  992.05  992.09  992.14  992.19  992.25  992.33  992.42  992.53  992.66  992.81  992.98  993.16  993.34  993.50  993.66  993.79  993.89  993.97  994.02  994.03  994.03  994.02  993.99  993.95  993.91  993.86  993.82  993.77  993.73  993.68  993.63  993.58  993.53  993.49  993.46  993.43  993.43  993.45  993.51  993.60  993.74  993.92  994.13  994.39  994.67  994.97  995.29  995.62
  995.19  995.73  996.24  996.72  997.16  997.58  997.98  998.35  998.69  999.00  999.27  999.49  999.68  999.81  999.89  999.93  999.94  999.92  999.89  999.86  999.84  999.84  999.85  999.87  999.89  999.92  999.95  999.98 1000.01 1000.04 1000.07 1000.11 1000.16 1000.21 1000.26 1000.32 1000.38 1000.44 1000.49 1000.51 1000.50 1000.44 1000.34 1000.16  999.90  999.56  999.10  998.54  997.87  997.09  996.23  995.33  994.41  993.52  992.70  992.01  991.45  991.03  990.77  990.62  990.57  990.60  990.66  990.76  990.86  990.96  991.05  991.11  991.16  991.19  991.19  991.19  991.16  991.13  991.10  991.06  991.02  990.98  990.95  990.92  990.89  990.87  990.84  990.82  990.80  990.78  990.75  990.73  990.71  990.69  990.67  990.65  990.63  990.60  990.56  990.51  990.43  990.33  990.21  990.06  989.90  989.75  989.63  989.59  989.63  989.78  990.07  990.46  990.92  991.44  991.94  992.39  992.75  993.00  993.16  993.21  993.20  993.13  993.02  992.90  992.77  992.63  992.48  992.34  992.18  992.02  991.85  991.68  991.50  991.32  991.15  991.00  990.89  990.83  990.83  990.92  991.11  991.42  991.81  992.30  992.85  993.44  994.03  994.62
  994.95  995.47  995.90  996.27  996.59  996.91  997.24  997.60  998.00  998.40  998.77  999.08  999.30  999.41  999.42  999.36  999.24  999.09  998.92  998.77  998.64  998.56  998.52  998.53  998.57  998.64  998.72  998.80  998.87  998.94  999.01  999.07  999.14  999.22  999.30  999.40  999.50  999.60  999.70  999.80  999.88  999.96 1000.02 1000.03  999.99  999.88  999.65  999.30  998.81  998.15  997.34  996.41  995.39  994.38  993.45  992.69  992.15  991.81  991.67  991.67  991.74  991.84  991.93  992.00  992.04  992.05  992.03  991.99  991.92  991.82  991.68  991.49  991.28  991.05  990.81  990.57  990.36  990.18  990.02  989.89  989.77  989.68  989.60  989.53  989.47  989.41  989.34  989.28  989.21  989.13  989.06  989.00  988.94  988.88  988.83  988.78  988.70  988.58  988.42  988.19  987.90  987.58  987.27  987.04  986.96  987.09  987.52  988.20  989.08  990.09  991.09  991.99  992.67  993.15  993.42  993.52  993.51  993.43  993.31  993.17  993.02  992.83  992.61  992.35  992.05  991.74  991.41  991.09  990.79  990.52  990.28  990.08  989.91  989.79  989.73  989.74  989.88  990.17  990.64  991.29  992.04  992.83  993.61  994.33
  993.94  994.45  994.78  994.98  995.09  995.19  995.34  995.63  996.06  996.61  997.20  997.75  998.23  998.55  998.73  998.78  998.71  998.55  998.36  998.17  998.03  997.94  997.92  997.95  997.99  998.00  997.97  997.89  997.79  997.71  997.67  997.72  997.84  998.01  998.23  998.46  998.67  998.83  998.94  999.00  999.03  999.07  999.16  999.34  999.55  999.76  999.91  999.95  999.85  999.51  998.94  998.11  997.02  995.78  994.51  993.39  992.53  992.01  991.91  992.08  992.37  992.65  992.83  992.88  992.82  992.72  992.60  992.47  992.33  992.13  991.82  991.42  990.96  990.47  990.01  989.61  989.31  989.09  988.94  988.82  988.73  988.63  988.53  988.41  988.28  988.12  987.92  987.68  987.38  987.04  986.70  986.42  986.23  986.17  986.27  986.48  986.75  987.02  987.24  987.37  987.36  987.23  987.02  986.79  986.65  986.68  987.02  987.68  988.62  989.78  990.97  992.05  992.88  993.45  993.78  993.91  993.94  993.93  993.90  993.86  993.79  993.63  993.38  993.04  992.60  992.11  991.62  991.17  990.78  990.47  990.24  990.07  989.93  989.77  989.57  989.32  989.09  988.99  989.11  989.61  990.38  991.33  992.31  993.21
  991.39  992.37  993.15  993.75  994.17  994.51  994.83  995.19  995.64  996.16  996.75  997.34  997.90  998.35  998.65  998.80  998.77  998.62  998.41  998.21  998.07  998.01  998.01  998.01  997.92  997.65  997.20  996.60  995.93  995.32  994.87  994.70  994.77  995.07  995.54  996.08  996.61  997.02  997.31  997.46  997.52  997.58  997.72  998.00  998.38  998.79  999.18  999.48  999.64  999.57  999.28  998.72  997.84  996.70  995.34  993.86  992.46  991.33  990.79  990.82  991.38  992.22  992.92  993.34  993.38  993.23  993.01  992.78  992.55  992.23  991.72  991.04  990.26  989.49  988.84  988.38  988.15  988.06  988.05  988.04  987.99  987.87  987.69  987.48  987.29  987.13  987.00  986.86  986.67  986.40  986.08  985.77  985.56  985.52  985.73  986.13  986.66  987.23  987.75  988.16  988.40  988.47  988.40  988.18  987.90  987.66  987.58  987.73  988.17  988.94  989.92  990.98  991.98  992.81  993.44  993.81  993.99  994.03  993.96  993.84  993.66  993.42  993.10  992.73  992.31  991.89  991.48  991.11  990.78  990.50  990.27  990.07  989.89  989.66  989.32  988.86  988.25  987.61  987.10  986.96  987.26  987.98  989.05  990.24
  987.20  988.02  989.00  990.06  991.13  992.16  993.09  993.85  994.48  995.02  995.49  995.89  996.26  996.56  996.79  996.95  997.04  997.12  997.23  997.45  997.75  998.09  998.42  998.61  998.53  998.06  997.26  996.16  994.83  993.52  992.39  991.67  991.41  991.63  992.34  993.30  994.33  995.27  996.02  996.59  996.97  997.27  997.52  997.75  997.98  998.18  998.33  998.46  998.56  998.66  998.75  998.81  998.75  998.52  998.02  997.06  995.66  993.87  991.99  990.53  989.91  990.47  991.59  992.67  993.20  993.25  993.03  992.74  992.48  992.16  991.61  990.82  989.87  988.95  988.22  987.76  987.58  987.58  987.65  987.69  987.64  987.49  987.26  987.04  986.88  986.85  986.93  987.09  987.28  987.43  987.52  987.54  987.54  987.56  987.67  987.85  988.10  988.38  988.65  988.88  989.04  989.13  989.16  989.13  989.06  988.96  988.88  988.84  988.89  989.10  989.46  989.96  990.58  991.26  991.91  992.44  992.82  993.01  992.97  992.77  992.47  992.10  991.73  991.38  991.09  990.87  990.72  990.63  990.54  990.42  990.23  989.98  989.69  989.37  989.05  988.72  988.36  987.98  987.57  987.13  986.73  986.43  986.40  986.66
  986.71  986.55  986.63  986.92  987.40  987.99  988.63  989.27  989.87  990.40  990.82  991.14  991.37  991.51  991.59  991.64  991.73  991.97  992.47  993.38  994.61  995.99  997.22  998.10  998.35  997.78  996.69  995.26  993.63  991.95  990.35  989.11  988.36  988.33  989.19  990.62  992.33  994.05  995.56  996.75  997.50  997.93  998.05  997.84  997.39  996.78  996.16  995.71  995.55  995.79  996.35  997.10  997.89  998.52  998.80  998.43  997.30  995.33  992.51  989.54  987.24  986.78  988.04  990.25  992.08  992.97  993.04  992.69  992.28  991.84  991.22  990.38  989.42  988.54  987.86  987.41  987.19  987.08  987.00  986.92  986.81  986.70  986.62  986.61  986.64  986.73  986.85  986.98  987.08  987.15  987.17  987.16  987.16  987.19  987.28  987.42  987.60  987.79  987.97  988.12  988.24  988.34  988.45  988.59  988.76  988.96  989.17  989.37  989.52  989.63  989.72  989.80  989.92  990.12  990.40  990.76  991.14  991.46  991.63  991.62  991.45  991.14  990.78  990.42  990.10  989.85  989.70  989.63  989.62  989.61  989.56  989.44  989.25  989.02  988.79  988.59  988.50  988.49  988.52  988.51  988.39  988.09  987.63  987.12
  988.44  988.56  988.70  988.83  988.92  988.95  988.94  988.91  988.92  988.98  989.07  989.17  989.23  989.24  989.18  989.02  988.69  988.22  987.69  987.32  987.36  988.04  989.55  991.41  992.97  993.53  993.09  991.96  990.63  989.41  988.37  987.52  986.84  986.47  986.67  987.42  988.64  990.20  991.83  993.32  994.38  994.89  994.80  994.06  992.98  991.81  990.82  990.12  989.71  989.55  989.53  989.62  989.91  990.40  991.00  991.45  991.43  990.78  989.41  987.71  986.17  985.77  986.78  988.86  990.92  992.13  992.41  992.04  991.46  990.78  989.97  989.10  988.29  987.68  987.30  987.08  986.93  986.77  986.58  986.40  986.28  986.25  986.33  986.46  986.58  986.66  986.69  986.68  986.64  986.59  986.54  986.51  986.52  986.56  986.65  986.76  986.87  986.97  987.05  987.12  987.20  987.29  987.41  987.56  987.74  987.95  988.17  988.37  988.54  988.66  988.73  988.78  988.86  988.99  989.17  989.43  989.71  990.00  990.21  990.30  990.26  990.07  989.82  989.52  989.24  988.98  988.77  988.61  988.50  988.43  988.40  988.39  988.40  988.42  988.42  988.39  988.34  988.30  988.27  988.27  988.29  988.31  988.33  988.36
  987.89  988.01  988.13  988.26  988.37  988.46  988.50  988.50  988.49  988.46  988.44  988.43  988.42  988.42  988.43  988.45  988.48  988.45  988.22  987.58  986.69  985.96  986.14  987.29  988.99  990.26  990.58  990.05  989.14  988.34  987.83  987.64  987.62  987.66  987.63  987.46  987.20  987.03  987.07  987.41  988.01  988.59  988.95  988.98  988.84  988.64  988.47  988.35  988.23  987.97  987.49  986.78  986.08  985.84  986.41  987.77  989.18  990.05  990.23  990.10  989.90  989.82  989.97  990.32  990.71  990.93  990.91  990.63  990.18  989.55  988.81  988.09  987.52  987.20  987.08  987.06  987.06  987.02  986.94  986.87  986.86  986.91  987.00  987.06  987.06  987.00  986.92  986.87  986.86  986.85  986.84  986.78  986.72  986.65  986.59  986.52  986.45  986.39  986.35  986.36  986.42  986.51  986.61  986.71  986.79  986.89  986.99  987.12  987.26  987.40  987.52  987.63  987.75  987.90  988.08  988.30  988.53  988.75  988.91  988.98  988.96  988.84  988.68  988.53  988.41  988.34  988.30  988.24  988.15  988.03  987.89  987.78  987.71  987.68  987.67  987.67  987.66  987.65  987.64  987.63  987.63  987.66  987.71  987.79
  986.83  986.88  986.95  987.02  987.06  987.06  987.01  986.91  986.77  986.64  986.55  986.51  986.53  986.61  986.72  986.87  987.09  987.38  987.73  988.05  988.28  988.46  988.69  989.05  989.46  989.65  989.50  989.01  988.32  987.68  987.20  986.97  986.92  987.00  987.13  987.22  987.23  987.13  986.98  986.90  987.05  987.40  987.81  988.08  988.19  988.18  988.09  987.97  987.84  987.79  987.85  988.03  988.32  988.71  989.20  989.66  989.92  989.91  989.71  989.51  989.36  989.28  989.23  989.19  989.16  989.12  989.04  988.88  988.62  988.31  988.00  987.75  987.58  987.49  987.44  987.44  987.47  987.51  987.55  987.59  987.64  987.71  987.77  987.79  987.75  987.67  987.61  987.59  987.61  987.60  987.52  987.38  987.22  987.11  987.02  986.95  986.87  986.79  986.73  986.71  986.73  986.75  986.75  986.73  986.71  986.70  986.74  986.79  986.86  986.93  986.99  987.05  987.14  987.26  987.42  987.64  987.89  988.15  988.38  988.53  988.57  988.50  988.37  988.23  988.14  988.11  988.12  988.11  988.05  987.94  987.80  987.66  987.53  987.40  987.26  987.13  987.01  986.93  986.88  986.85  986.83  986.80  986.79  986.80
  985.54  985.45  985.40  985.38  985.35  985.31  985.24  985.14  985.01  984.87  984.74  984.65  984.64  984.73  984.91  985.13  985.40  985.72  986.09  986.52  986.93  987.29  987.53  987.66  987.69  987.58  987.35  987.03  986.64  986.26  985.94  985.76  985.69  985.72  985.80  985.92  986.06  986.23  986.40  986.53  986.61  986.63  986.60  986.52  986.40  986.24  986.03  985.78  985.54  985.44  985.54  985.87  986.39  986.94  987.41  987.70  987.82  987.82  987.73  987.62  987.53  987.48  987.48  987.52  987.58  987.64  987.69  987.71  987.73  987.80  987.93  988.12  988.30  988.41  988.45  988.48  988.54  988.63  988.72  988.75  988.76  988.78  988.81  988.84  988.82  988.73  988.64  988.57  988.51  988.41  988.26  988.09  987.96  987.90  987.86  987.80  987.70  987.57  987.46  987.37  987.28  987.19  987.09  987.02  986.98  986.97  986.99  987.01  987.02  987.04  987.08  987.14  987.23  987.34  987.47  987.66  987.87  988.11  988.34  988.51  988.61  988.61  988.55  988.46  988.38  988.34  988.31  988.25  988.15  988.02  987.91  987.82  987.74  987.62  987.44  987.24  987.04  986.85  986.67  986.47  986.26  986.05  985.85  985.68
