x, y, label
-0.034842000670041937,0.031925011257612171,GISS
-0.035649668896709341,0.027712242397751496,GISS
-0.030763669404405263,0.028697850049559121,GISS
-0.019140419947962891,0.022008268979791485,GISS
-0.017587761120797143,0.017236285848865586,GISS
-0.023944969494677549,0.020398014445601839,GISS
-0.038572900686007272,0.028508479712029196,GISS
-0.032833031784386971,0.025658005579519718,GISS
0.00076289491830615287,0.0092249001434516371,GISS
0.0040102290766352777,0.010034992642316219,GISS
0.0022151593672342052,0.01125235005214025,GISS
-0.0066401946723552135,0.011059556049749361,GISS
-0.013374300497103989,0.017846710012358092,GISS
-0.0068023792637256549,0.015392004128614726,GISS
-0.0098609187142028598,0.015759548375233159,GISS
-0.007487522164811051,0.015210657497184229,GISS
-0.013009755536161176,0.013887846094190194,GISS
-0.009627909608746316,0.014003801413165968,GISS
