-3709.1259772399853,-268.43491212786478,r-ACCESS1-0_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-3688.7362271892944,-286.13355553900624,r-ACCESS1-0_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-4013.9226619702713,-15.474629612958902,r-ACCESS1-3_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-4001.544678888813,-26.569941714403775,r-ACCESS1-3_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-4052.2523998493189,20.36906171492646,r-ACCESS1-3_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.723810468922352,373.55387157881665,r-bcc-csm1-1-m_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.728152172512829,373.68335434917122,r-bcc-csm1-1-m_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.719929203811176,373.43803149739057,r-bcc-csm1-1-m_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.566090260481495,368.97606373861458,r-bcc-csm1-1_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.584646978292056,369.52307963278082,r-bcc-csm1-1_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.54910321889038,368.47528368298538,r-bcc-csm1-1_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.628984291419847,370.84146671151132,r-BNU-ESM_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.879717315005941,378.20420767983273,r-CanCM4_0.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.872746654988731,377.99604492145812,r-CanCM4_1.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.873266691461779,378.01156073603346,r-CanCM4_12.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.839158297953361,376.99324517560348,r-CanCM4_2.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.87555826429579,378.07998652841928,r-CanCM4_3.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.871037708925243,377.94501179668384,r-CanCM4_4.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.869788203322933,377.90782108569397,r-CanCM4_5.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.837608047222908,376.94692771702393,r-CanCM4_6.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.841761987182139,377.0709031925303,r-CanCM4_7.cvdp_data.1961-2005.nc-psl_spatialmean_djf.tif
58.848383187658143,377.26834545501447,r-CanESM2_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.849012395977937,377.28713587021304,r-CanESM2_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.846774916240363,377.22030646647738,r-CanESM2_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.845203161156384,377.17334272221001,r-CanESM2_3.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.849323935573786,377.29643209785257,r-CanESM2_4.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.845336387280071,377.18955992728274,r-CCSM4_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.82779388042173,376.66815510988619,r-CCSM4_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.836262749754638,376.91944900999357,r-CCSM4_15.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.84725273932132,377.24707206003228,r-CCSM4_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.842409697578034,377.10263311641643,r-CCSM4_3.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.862010496111886,377.68414382529318,r-CCSM4_4.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.859802852838527,377.61789002043145,r-CCSM4_5.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.85211764897273,377.38865270053122,r-CESM1-BGC_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-5548.5764704719804,1495.8086340151597,r-CESM1-CAM5-1-FV2_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-5685.7998296154401,1653.0365080629929,r-CESM1-CAM5-1-FV2_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-5667.8098859773736,1632.2323465149843,r-CESM1-CAM5-1-FV2_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-5735.1397003740358,1710.4196716389952,r-CESM1-CAM5-1-FV2_3.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-4982.530877025767,888.97099649720451,r-CESM1-CAM5_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-4989.1731315940469,896.19582841027761,r-CESM1-CAM5_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
-4814.6931061146061,721.79243224625725,r-CESM1-CAM5_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.829598232706708,376.7220395114233,r-CESM1-FASTCHEM_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.825305076965059,376.59434819403987,r-CESM1-FASTCHEM_1.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.832378467155436,376.80459078774521,r-CESM1-FASTCHEM_2.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
58.896403159972522,378.70142943885088,r-CESM1-WACCM_0.cvdp_data.1900-2005.nc-psl_spatialmean_djf.tif
